Unnamed: 0,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,RestaurantsTakeOut,BusinessParking,RestaurantsDelivery,WiFi,Caters,BikeParking,RestaurantsPriceRange,BusinessAcceptsCreditCards,OutdoorSeating,WheelchairAccessible,DogsAllowed,GoodForKids,NoiseLevel,Alcohol,HasTV,RestaurantsReservations,Ambience,RestaurantsGoodForGroups,GoodForMeal,RestaurantsAttire,RestaurantsTableService,HappyHour,BusinessAcceptsBitcoin,ByAppointmentOnly,BYOB,DriveThru,Corkage,Smoking,GoodForDancing,Music,BestNights,CoatCheck,BYOBCorkage,AcceptsInsurance,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,weekhour,environment,atmosphere,ambiance,books,noisy,noise,dessert,cake,tiramisu,food,drink,coffee,price,service,open,close,ceremony,bubble,boba,rainbow,taro,green_tea,oolong_tea,black_tea,red_tea,matcha,herbal,jasmine,taiwanese,Atmosphere_Rating,Food_Rating,Price_Rating,Service_Rating,Tea_Ingredients_Rating,Tea_Types_Rating,Overall,Atmosphere_Rating_n,Food_Rating_n,Price_Rating_n,Service_Rating_n,Tea_Ingredients_Rating_n,Tea_Types_Rating_n,environment_n,atmosphere_n,ambiance_n,books_n,noisy_n,noise_n,dessert_n,cake_n,tiramisu_n,food_n,drink_n,coffee_n,price_n,service_n,open_n,close_n,ceremony_n,bubble_n,boba_n,rainbow_n,taro_n,green_tea_n,oolong_tea_n,black_tea_n,red_tea_n,matcha_n,herbal_n,jasmine_n,taiwanese_n,environment_std,atmosphere_std,ambiance_std,books_std,noisy_std,noise_std,dessert_std,cake_std,tiramisu_std,food_std,drink_std,coffee_std,price_std,service_std,open_std,close_std,ceremony_std,bubble_std,boba_std,rainbow_std,taro_std,green_tea_std,oolong_tea_std,black_tea_std,red_tea_std,matcha_std,herbal_std,jasmine_std,taiwanese_std,Suggestions,strengths
589,JL_Y5dRbe_PEseHARGOGxA,Bubbles and Ice,811 N Mills Ave,Orlando,FL,32803,28.555439,-81.364266,3.5,41,0,"Juice Bars & Smoothies, Desserts, Food, Bubble Tea",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",None,free,FALSE,TRUE,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-21:0,None,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,12:0-20:0,60.0,0.0,4.546705,0.0,0.0,0.0,0.0,4.293815,4.285811,0.0,3.879018,3.0492759,3.0502974999999997,3.6810712999999997,4.227011,2.8562564999999998,4.7566147,0.0,4.156799299999999,3.2050755,0.0,3.9066486000000005,4.7468867,0.0,4.7967744,0.0,0.0,0.0,0.0,0.0,4.546705,3.371953383,3.6810712999999997,4.227011,3.4941536689999997,4.755201317,4.012682612,2,18,1,8,52,6,0,2,0,0,0,0,10,3,0,7,11,17,1,8,3,1,0,4,32,0,16,5,0,1,0,0,0,0,0,0.0,0.11006117,0.0,0.0,0.0,0.0,0.64389235,0.59002984,0.0,1.4261556999999998,1.2680348,1.2189825,0.0,0.9409122,0.86190957,0.0,0,0.5004896,1.2380673999999998,0.0,1.2648479,0.15804749999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"And drink quality wasn't good. We suggest you change your open hour. In terms of tea ingredients. A lot of reviews with negative sentiment talked about boba and bubble, considering improve them? We suggest you to open less hour in a week. Less than 8 hours a day might be great. ","The food are very delicious. Services you provided are great, beyond the average. In terms of tea ingredients. Tora in the tea is delicious. Has free WiFi is great for improving the rating of reviews, keep going! "
590,GkEWIPb7y0kGbiOZ2ta7bg,Pims Cart Honey Toast N Tea,8064 SE 17th Ave,Portland,OR,97205,45.464809100000004,-122.6467,4.0,146,1,"Cafes, Coffee & Tea, Ice Cream & Frozen Yogurt, Bubble Tea, Thai, Food, Desserts, Asian Fusion, Comfort Food, Shaved Ice, Restaurants",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,no,TRUE,TRUE,None,TRUE,TRUE,TRUE,TRUE,TRUE,average,none,FALSE,TRUE,None,None,None,None,FALSE,TRUE,FALSE,FALSE,None,TRUE,None,None,None,None,None,None,None,None,12:0-21:0,12:0-22:0,None,10:30-21:0,16:30-21:0,16:30-21:0,12:0-21:0,47.5,4.55706,4.740715,0.0,4.695636299999999,0.0,0.0,3.5051900000000002,3.715086,0.0,2.935004,4.081237000000001,4.273671,3.0405645,3.4610972,3.3125474,4.1132665,0.0,2.7383313,3.498725,0.0,4.171531,4.1721907,0.0,0.0,0.0,3.9631326000000002,0.0,3.7188160000000003,4.572690000000001,4.6488875,3.4333661739999997,3.0405645,3.4610972,3.3008547910000003,3.992263346,3.646172252,6,23,8,38,47,46,3,3,0,1,0,0,48,2,0,13,10,2,8,38,17,2,0,14,31,0,2,7,0,0,0,35,0,3,1,0.23999664,0.13201010000000002,0.0,0.0,0.0,0.0,1.0679693000000001,0.7877225999999999,0.0,1.2806416,0.9888846,0.14160705,1.116651,1.4051258999999998,1.2918838,0.16645563,0,1.0861752,1.2116143,0.0,0.23338938,0.6017022,0.0,0.0,0.0,0.85241,0.0,0.96874064,0.0,"Some people complained about your desserts. We found that your cake was worse than other shops. We suggest you pay attention on that. We found Food quality wasn't good. Many people compalned the price. Consider lower the price? The service was one thing you need to take into account. We suggest you change your open hour. In terms of tea ingredients. A lot of reviews with negative sentiment talked about boba and bubble, considering improve them? In terms of tea type, we found that the following tea types jasmine tea was/were not good as other tea shops, we suggest you improve that part. WiFi is an import factor to improve the ratings, consider have a free WiFi in store.","The drinks are way above the average. In terms of tea ingredients. Tora in the tea is delicious. In the tea type aspect, we found that the following tea types green tea, matcha tea was/were more popular than other shops! "
591,ejS7LVmgvs2dQ3BZhxPIdw,Bubble Waffle Cafe,145-10090 152 Street,Surrey,BC,V3R 8X8,49.1857466,-122.8008252,2.5,40,1,"Restaurants, Tea Rooms, Cafes, Bubble Tea, Noodles, Chinese, Food, Waffles",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",FALSE,free,FALSE,TRUE,None,None,FALSE,TRUE,FALSE,TRUE,average,none,FALSE,TRUE,"{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: False}",TRUE,"{dessert: True, latenight: False, lunch: False, dinner: True, brunch: False, breakfast: False}",casual,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-21:0,None,11:0-21:0,11:0-21:0,12:0-23:45,12:0-23:45,11:0-21:0,63.5,0.0,4.7580914000000005,3.700016,0.0,0.0,0.0,2.7566452,2.9890375,0.0,3.0878284,2.802117,0.0,2.9857032,2.6777279999999997,2.6464328999999998,2.3751132,0.0,3.2055912,0.0,0.0,2.3858232000000004,3.9595730000000002,0.0,0.0,0.0,3.9302099999999998,0.0,0.0,3.0851482999999997,4.49357255,3.019506109,2.9857032,2.6777279999999997,3.168329018,3.733626075,3.346410825,4,46,6,24,44,4,0,3,1,0,0,0,4,3,0,35,11,0,6,24,7,1,0,42,0,0,2,2,0,0,0,1,0,0,1,0.0,0.07263001,0.0,0.0,0.0,0.0,1.1625419,1.0355585999999999,0.0,1.1468856,1.2494271000000001,0.0,0.7399333,1.3082552,0.8665633,0.0,0,1.1109338,0.0,0.0,0.53273666,0.0704391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Some people complained about your desserts. We found that your cake was worse than other shops. We suggest you pay attention on that. We found Food quality wasn't good. And drink quality wasn't good. Many people compalned the price. Consider lower the price? The service was one thing you need to take into account. We suggest you change your open hour. In terms of tea ingredients. A lot of reviews with negative sentiment talked about boba and bubble, considering improve them? The taro you made was not better than other shops, try to improve the taste of taro. In terms of tea type, we found that the following tea types green tea was/were not good as other tea shops, we suggest you improve that part. We suggest you to open less hour in a week. Less than 8 hours a day might be great. ","In the tea type aspect, we found that the following tea types  was/were more popular than other shops! Has free WiFi is great for improving the rating of reviews, keep going! "
592,rw4KG1ptCRtsgGhHowaCLw,Moii Cafe,505 West Pender Street,Vancouver,BC,V6B 1V5,49.2835792,-123.11283159999999,4.0,11,0,"Creperies, Restaurants, Food, Desserts, Coffee & Tea, Bubble Tea",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: False}",FALSE,free,FALSE,FALSE,None,None,FALSE,None,None,TRUE,quiet,none,FALSE,FALSE,"{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: False}",TRUE,"{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",casual,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-19:0,12:0-19:0,12:0-19:0,12:0-19:0,12:0-19:0,12:0-19:0,12:0-19:0,49.0,0.0,4.1387730000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2782767,2.7304552,0.0,0.0,3.8036422999999995,2.1962159,0.0,0.0,4.8239145,0.0,0.0,0.0,4.678158,0.0,0.0,0.0,4.1387730000000005,,,3.2782767,3.6027139999999997,4.75103625,3.942699988,2,0,0,1,8,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,7,1,0,0,1,0,0,0,1,0,0,0,0.0,0.07885456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4959557,0.0,0,1.016875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"You need to improve your atmosphere. We suggest you change your open hour. In terms of tea ingredients. A lot of reviews with negative sentiment talked about boba and bubble, considering improve them? ","Has free WiFi is great for improving the rating of reviews, keep going! "
593,2EG0AMfqf0iYqPoYWit_FQ,Shi Miao Dao,5 Brook St,Quincy,MA,2170,42.266329,-71.02079659999998,4.0,17,1,"Restaurants, Noodles, Food, Chinese, Bubble Tea",TRUE,Noparking,TRUE,free,None,None,None,TRUE,None,TRUE,None,None,None,none,None,None,None,None,None,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,73.5,0.0,4.597165,0.0,0.0,0.0,0.0,3.5903034,0.0,0.0,4.079743,3.8446589999999996,0.0,3.8539722000000003,4.785374,1.5642493999999998,4.1465693,0.0,3.8919330000000003,4.713081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.597165,4.017878789,3.8539722000000003,4.785374,4.3846218,,4.3278023580000005,1,19,3,4,5,0,0,1,0,0,0,0,1,0,0,14,5,0,3,4,2,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7789789,1.2665418,0.0,0.8130371999999999,0.29303417,0.21739805,0.0,0,1.0554142,0.32670477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,We suggest you change your open hour. We suggest you to open less hour in a week. Less than 8 hours a day might be great. ,"The drinks are way above the average. The food are very delicious. The price you set are reasonable, customers praise the price a lot. Services you provided are great, beyond the average. In terms of tea ingredients. Boba and bubble you made are popular. Has free WiFi is great for improving the rating of reviews, keep going! "
594,HoUBlg7kWjnNnHXlfA75-Q,Fresh Cup Frozen Yogurt,"13000 N Ih 35, Bldg 11, Ste 116",Austin,TX,78753,30.41084358,-97.67662299999999,3.0,81,1,"Juice Bars & Smoothies, Ice Cream & Frozen Yogurt, Coffee & Tea, Bubble Tea, Food",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",TRUE,free,FALSE,FALSE,None,TRUE,None,TRUE,FALSE,None,None,None,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,0:0-0:0,12:0-20:30,12:0-20:30,12:0-20:30,12:0-19:45,12:0-20:30,13:0-20:30,49.25,0.0,0.0,4.7255974,0.0,0.0,0.0,2.9737365000000002,3.9207883000000003,0.0,2.0538093999999996,0.0,4.850907,1.7678923999999998,3.584158,1.4747046,2.6787433999999997,0.0,0.0,4.4483805,0.0,4.940034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7255974,2.0538093999999996,1.7678923999999998,3.584158,4.612265,,3.34874444,2,3,4,14,3,0,0,0,2,0,0,0,4,15,0,3,0,6,4,14,1,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.19365239,0.0,0.0,0.0,1.6124371000000002,1.0378298000000001,0.0,1.1799343,0.0,0.1257695,0.4673313,1.1872646,0.0,1.2087231999999999,0,0.0,0.5262127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Some people complained about your desserts, we suggest pay more attention on your desserts. We found Food quality wasn't good. Many people compalned the price. Consider lower the price? The service was one thing you need to take into account. We suggest you adjust your close hour. ","Has free WiFi is great for improving the rating of reviews, keep going! "
595,U-gFbZp-YRMvm1oMRSj2vQ,Evy Tea,1 Monument Ave,Boston,MA,2129,42.37378677,-71.06242363,5.0,10,0,"Breweries, Coffee & Tea, Wholesalers, Bubble Tea, Food, Professional Services",TRUE,None,None,free,TRUE,TRUE,None,FALSE,FALSE,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,54.0,0.0,0.0,0.0,4.5293775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.744477,0.0,4.686294599999999,0.0,0.0,0.0,4.391358,3.6206896,0.0,0.0,0.0,0.0,4.3670015,0.0,4.712079,0.0,0.0,0.0,,,,4.686294599999999,4.0060237999999995,4.654566083,4.448961494,0,0,0,2,2,6,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,1,1,0,0,0,0,1,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22946501,0.0,0.060158968,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2774963,0.0,0.0,0.0,,"Services you provided are great, beyond the average. Has free WiFi is great for improving the rating of reviews, keep going! "
596,_VuS3owUXYOZosCbM-w9fw,Simply Pho House,"12918 Shops Pkwy, Ste 300",Bee Cave,TX,78738,30.30738318,-97.9449967,3.5,241,1,"Bubble Tea, Food, Vietnamese, Juice Bars & Smoothies, Asian Fusion, Restaurants",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",FALSE,free,FALSE,TRUE,None,TRUE,FALSE,TRUE,FALSE,TRUE,average,beer_and_wine,TRUE,FALSE,"{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}",TRUE,"{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}",casual,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,0:0-0:0,11:0-20:45,11:0-20:45,11:0-20:45,11:0-21:45,11:0-21:45,12:0-20:45,59.5,4.4621644,4.453884599999999,4.4112954,0.0,0.0,0.0,3.5182872000000005,0.0,0.0,3.5675358999999998,3.201069,4.506996,3.9023857000000004,3.4579364999999997,2.2215037,2.3905966,0.0,3.5580193999999996,4.1419034,0.0,1.2597747,2.9043514999999998,0.0,0.0,0.0,0.0,0.0,4.0133076,0.0,4.454845188,3.5491288869999997,3.9023857000000004,3.4579364999999997,3.897038855,3.45882955,3.7866941130000003,16,219,9,99,38,4,7,8,1,0,0,0,2,0,0,208,11,7,9,99,5,12,0,11,26,0,1,2,0,0,0,0,0,2,0,0.75469387,0.62213266,0.0,0.0,0.0,0.0,0.6485772,0.0,0.0,1.3568784999999999,1.6340546999999999,0.30994427,1.0050734000000001,1.3670672,1.1782662,1.0676212,0,1.2425091000000001,0.97341555,0.0,0.0,1.6487186000000003,0.0,0.0,0.0,0.0,0.0,0.47173047,0.0,"Some people complained about your desserts, we suggest pay more attention on your desserts. We found Food quality wasn't good. And drink quality wasn't good. The service was one thing you need to take into account. We suggest you change your open hour. In terms of tea ingredients. A lot of reviews with negative sentiment talked about boba and bubble, considering improve them? In terms of tea type, we found that the following tea types green tea was/were not good as other tea shops, we suggest you improve that part. We suggest you to open less hour in a week. Less than 8 hours a day might be great. ","The price you set are reasonable, customers praise the price a lot. In the tea type aspect, we found that the following tea types jasmine tea was/were more popular than other shops! Has free WiFi is great for improving the rating of reviews, keep going! "
597,W2S_pkqkcVIoRQx42HDduw,22 Below,1728 SW Jefferson St,Portland,OR,97201,45.51770984,-122.6921554,3.5,129,1,"Food, Desserts, Cafes, Restaurants, Bubble Tea, Ice Cream & Frozen Yogurt",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",None,no,TRUE,TRUE,None,TRUE,None,TRUE,FALSE,TRUE,None,None,None,None,None,None,None,None,None,None,None,FALSE,None,FALSE,None,None,None,None,None,None,None,None,0:0-0:0,15:0-21:0,15:0-21:0,15:0-21:0,15:0-22:0,12:0-22:0,12:0-21:0,44.0,4.9253426,4.0448875,0.0,0.0,0.0,0.0,3.8855078,3.8381457,0.0,3.0814955000000004,2.6630125,0.0,2.9575042999999996,3.0962389999999997,2.9899564,2.2534327999999997,0.0,3.4966085,3.0406459999999997,0.0,3.6751480000000005,4.5060954,0.0,3.0551865,0.0,3.7117915,0.0,0.0,0.0,4.191630017,2.9293198639999996,2.9575042999999996,3.0962389999999997,3.3482091080000003,3.875134473,3.3996727939999998,6,11,10,16,37,26,1,5,0,0,0,0,11,1,0,7,4,0,10,16,5,4,0,18,14,0,5,7,0,2,0,17,0,0,0,0.0,0.97870123,0.0,0.0,0.0,0.0,0.8732421,0.0,0.0,1.3073938999999999,0.95309335,0.0,0.97711617,1.5549141000000002,1.1695621,0.8540114,0,1.1174298999999999,1.0251559000000001,0.0,1.0216956,0.90125763,0.0,1.0882823,0.0,1.1355499,0.0,0.0,0.0,"You need to improve your atmosphere. We found Food quality wasn't good. And drink quality wasn't good. Many people compalned the price. Consider lower the price? The service was one thing you need to take into account. We suggest you change your open hour. In terms of tea ingredients. A lot of reviews with negative sentiment talked about boba and bubble, considering improve them? The taro you made was not better than other shops, try to improve the taste of taro. In terms of tea type, we found that the following tea types black tea, matcha tea was/were not good as other tea shops, we suggest you improve that part. WiFi is an import factor to improve the ratings, consider have a free WiFi in store.","In the tea type aspect, we found that the following tea types green tea was/were more popular than other shops! "
598,hMRPV_3yCD80LxhPNuSVjw,22 Below,"16200 SW Pacific Hwy, Ste Q2",Tigard,OR,97224,45.40298626,-122.7960544,3.0,29,1,"Bubble Tea, Ice Cream & Frozen Yogurt, Food",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",TRUE,None,TRUE,TRUE,None,TRUE,None,TRUE,FALSE,None,average,None,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,14:0-20:0,14:0-20:0,14:0-20:0,14:0-20:0,14:0-21:0,13:0-21:0,13:0-21:0,47.0,0.0,0.0,4.674773,0.0,0.0,0.0,4.871587,0.0,0.0,0.0,1.8048872,0.0,3.9214349000000004,2.4607482000000003,0.0,0.0,0.0,3.2824059,2.4122882000000003,0.0,4.716482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.674773,1.8048872,3.9214349000000004,2.4607482000000003,2.81673112,,3.135714884,1,3,1,5,10,0,0,0,1,0,0,0,1,0,0,0,3,0,1,5,0,0,0,2,7,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91840774,0.0,0.0,1.5979971000000002,0.0,0.0,0,0.33105242,1.0226157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"And drink quality wasn't good. The service was one thing you need to take into account. In terms of tea ingredients. A lot of reviews with negative sentiment talked about boba and bubble, considering improve them? ",
599,FanEYXYDnz2KqoMFZ_xA0Q,Gen bobabee & coffee house,"10901 N Lamar Blvd, Ste A 104",Austin,TX,78753,30.37816257,-97.68759735,4.5,30,1,"Juice Bars & Smoothies, Coffee & Tea, Bubble Tea, Food",TRUE,Noparking,TRUE,free,FALSE,TRUE,None,TRUE,FALSE,TRUE,TRUE,None,None,None,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,10:0-20:30,10:0-20:30,10:0-20:30,10:0-20:30,10:0-20:30,10:0-20:30,10:0-20:30,73.5,0.0,4.674764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8086772000000004,4.039324,0.0,4.821718700000001,4.709642400000001,3.020505,0.0,4.114861,4.333315,0.0,4.4904747,4.4764714,4.394753,3.3855486000000004,0.0,4.937135700000001,0.0,4.257009,0.0,4.674764,3.8086772000000004,,4.821718700000001,4.3289368360000005,4.23034271,4.372887888999999,2,16,0,5,42,10,0,2,0,0,0,0,0,0,0,0,16,9,0,5,1,1,0,3,36,0,3,3,1,2,0,1,0,3,0,0.0,0.07622671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1431434999999999,1.0073423000000001,0.0,0.22300422,0.0,0.0,0,1.0255615,0.7639956,0.0,0.50307655,0.38094154,0.0,0.5734438000000001,0.0,0.0,0.0,0.58261824,0.0,"In terms of tea type, we found that the following tea types black tea was/were not good as other tea shops, we suggest you improve that part. We suggest you to open less hour in a week. Less than 8 hours a day might be great. ","The drinks are way above the average. Services you provided are great, beyond the average. In terms of tea ingredients. Boba and bubble you made are popular. Tora in the tea is delicious. In the tea type aspect, we found that the following tea types green tea, jasmine tea was/were more popular than other shops! Has free WiFi is great for improving the rating of reviews, keep going! "
600,sddHH7dBc9DsUNNV6N-2Tg,Infini Tea,686 Seymour Street,Vancouver,BC,V6B 3K3,49.2820402,-123.11662179999999,4.0,62,1,"Juice Bars & Smoothies, Food, Bubble Tea, Coffee & Tea, Desserts, Tea Rooms",TRUE,"{garage: None, street: True, validated: False, lot: False, valet: False}",None,free,TRUE,FALSE,None,None,None,FALSE,FALSE,TRUE,average,None,None,None,None,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,None,None,47.5,4.8452415,4.562724,4.625581700000001,0.0,0.0,0.0,0.0,0.0,0.0,1.9104381000000001,3.1313412,0.0,3.8058050000000003,3.2653494,3.1594352999999997,3.4555919999999998,0.0,3.7698294999999997,3.6508594,0.0,3.9202682999999996,4.113064,3.6214589999999998,3.4893355,0.0,4.344762,0.0,4.283393,3.7861044,4.68830254,3.02281648,3.8058050000000003,3.2653494,3.744603449,3.988337146,3.752535669,5,45,4,16,67,13,2,2,1,0,0,0,0,0,0,4,41,0,4,16,3,3,0,46,18,0,3,4,3,1,0,2,0,2,1,0.13493347,0.12642789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1327214,1.1615729,0.0,0.5400474000000001,1.4060898000000002,0.4397121,0.47269845,0,1.1166565,1.1303590000000001,0.0,1.3300972,0.82016796,0.75827754,0.0,0.0,0.29625058,0.0,0.31705356,0.0,"We found Food quality wasn't good. And drink quality wasn't good. The service was one thing you need to take into account. We suggest you change your open hour. In terms of tea ingredients. A lot of reviews with negative sentiment talked about boba and bubble, considering improve them? In terms of tea type, we found that the following tea types oolong tea was/were not good as other tea shops, we suggest you improve that part. ","The price you set are reasonable, customers praise the price a lot. In terms of tea ingredients. Tora in the tea is delicious. In the tea type aspect, we found that the following tea types green tea, matcha tea, jasmine tea was/were more popular than other shops! Has free WiFi is great for improving the rating of reviews, keep going! "
601,jtXX2PeLlLq8hFAbIfFrTg,Ms Teas Bento,"10376 East Colonial Dr, Ste 126",Union Park,FL,32817,28.568713800000005,-81.2354042,5.0,50,1,"Restaurants, Bubble Tea, Asian Fusion, Taiwanese, Food",TRUE,"{garage: False, street: True, validated: False, lot: True, valet: False}",TRUE,free,TRUE,None,None,TRUE,TRUE,TRUE,TRUE,None,quiet,none,TRUE,None,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}",None,None,None,TRUE,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,11:30-21:30,11:30-21:30,11:30-21:30,11:30-20:0,11:30-21:30,11:30-21:30,12:0-21:30,68.0,4.7638073,4.879204799999999,0.0,0.0,0.0,0.0,4.836344,0.0,0.0,4.3023324,3.6954097999999997,4.973925599999999,4.187787,4.5794854,4.4046199999999995,4.074503,0.0,4.683283,4.459324,0.0,4.0608010000000005,4.7078443,0.0,4.9802246,0.0,0.0,0.0,4.9610624,4.7017865,4.82150605,4.245874484,4.187787,4.5794854,4.353458821,4.731043732,4.486525914,4,43,10,17,28,19,2,2,0,0,0,0,1,0,0,39,4,1,10,17,4,1,0,1,19,0,8,3,0,1,0,0,0,1,14,0.035763263999999996,0.084029436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0212933000000002,1.2276957,0.0,1.1855438999999999,0.9093230999999999,0.43078940000000004,0.0,0,0.0,0.82664764,0.0,0.98831666,0.2746143,0.0,0.0,0.0,0.0,0.0,0.0,0.47394514,We suggest you to open less hour in a week. Less than 8 hours a day might be great. ,"The drinks are way above the average. The food are very delicious. The price you set are reasonable, customers praise the price a lot. Services you provided are great, beyond the average. In terms of tea ingredients. Tora in the tea is delicious. Has free WiFi is great for improving the rating of reviews, keep going! "
