,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,RestaurantsTakeOut,BusinessParking,RestaurantsDelivery,WiFi,Caters,BikeParking,RestaurantsPriceRange,BusinessAcceptsCreditCards,OutdoorSeating,WheelchairAccessible,DogsAllowed,GoodForKids,NoiseLevel,Alcohol,HasTV,RestaurantsReservations,Ambience,RestaurantsGoodForGroups,GoodForMeal,RestaurantsAttire,RestaurantsTableService,HappyHour,BusinessAcceptsBitcoin,ByAppointmentOnly,BYOB,DriveThru,Corkage,Smoking,GoodForDancing,Music,BestNights,CoatCheck,BYOBCorkage,AcceptsInsurance,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,weekhour
367,W5KEtEy44e_g3wQ4_xeo6Q,Halo Zero,3050 Alafaya Trl,Oviedo,FL,32765,28.6251728,-81.2072138,4.5,33,0,"Food, Ice Cream & Frozen Yogurt, Juice Bars & Smoothies, Bubble Tea",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: False}",None,free,FALSE,TRUE,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-22:0,11:0-22:0,11:0-21:0,74
368,QbG-Ju21BhbPaNztMx8p1w,Dolphin Bay,72 Brighton Ave,Boston,MA,2134,42.35245951,-71.12880241,4.5,486,1,"Bubble Tea, Food, Taiwanese, Restaurants, Cafes, Chinese",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,no,TRUE,TRUE,None,TRUE,None,TRUE,FALSE,TRUE,average,none,FALSE,FALSE,"{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}",TRUE,"{dessert: True, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}",casual,TRUE,FALSE,None,FALSE,None,None,None,None,None,None,None,None,None,None,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:30,11:0-21:30,11:0-21:0,61
369,8njs7IznW7zkDW-8ubmT2A,Chewy Bubble & Froyo,1815 E Broadway St,Oviedo,FL,32765,28.6597687,-81.1788258,3.5,30,1,"Food, Bubble Tea, Juice Bars & Smoothies, Coffee & Tea, Ice Cream & Frozen Yogurt, Desserts",TRUE,"{garage: False, street: True, validated: False, lot: None, valet: False}",None,free,FALSE,TRUE,None,TRUE,TRUE,None,None,TRUE,None,none,None,None,None,None,None,None,None,None,FALSE,FALSE,None,FALSE,None,None,None,None,None,None,None,None,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-22:0,12:0-22:0,12:0-21:0,65
370,NEKrf20GcociSSXVIqgCpA,Teapioca Lounge,"9600 S IH-35, Ste B-300",Austin,TX,78748,30.1605381,-97.79142056,4,297,1,"Bubble Tea, Coffee & Tea, Juice Bars & Smoothies, Food",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",TRUE,free,FALSE,TRUE,None,TRUE,TRUE,TRUE,FALSE,TRUE,average,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,82
371,v9n_mGjKO2kQLuAezjp1Eg,Pad Kee Mao Thai Food,6238 Sw Capitol Hwy,Portland,OR,97239,45.4787968,-122.6931126,4,56,1,"Bubble Tea, Food Stands, Food Trucks, Thai, Food, Juice Bars & Smoothies, Restaurants",TRUE,"{garage: True, street: False, validated: False, lot: False, valet: False}",FALSE,free,FALSE,TRUE,None,TRUE,TRUE,None,None,TRUE,None,none,TRUE,FALSE,"{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: False}",TRUE,"{dessert: True, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",casual,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-19:30,11:0-19:30,11:0-19:30,11:0-19:30,11:0-19:30,11:0-19:30,11:0-19:30,59.5
372,QctISwB-ImqKiKgQdETs_w,Face Tea,"3801 We Lake Mary Boulevard, Ste 177",Lake Mary,FL,32746,28.754675,-81.345599,4.5,27,1,"Bubble Tea, Juice Bars & Smoothies, Food, Coffee & Tea",TRUE,Noparking,None,free,None,None,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,60
373,7_vRLCOYg-Y7B3vQqvY0bg,Exposure Social House,"4600 No. 3 Road, Unit 131",Richmond,BC,V6X 3V7,49.18055671,-123.1347207,3,49,1,"Bubble Tea, Food, Party & Event Planning, Fashion, Event Planning & Services, Shopping, Arts & Entertainment, DJs",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",TRUE,None,FALSE,TRUE,None,None,None,TRUE,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-23:0,12:0-23:0,12:0-23:0,12:0-23:0,11:0-0:0,12:0-0:0,12:0-23:0,80
374,KmPAUgNBAgXQJVTe9_2tew,Boba Tree Washington,5210 E Fourth Plain Blvd,Vancouver,WA,98661,45.6414851,-122.6171629,4.5,68,1,"Bubble Tea, Tea Rooms, Food, Coffee & Tea",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",TRUE,free,FALSE,TRUE,None,TRUE,FALSE,TRUE,FALSE,TRUE,None,None,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,0:0-0:0,12:0-19:0,12:0-19:0,12:0-19:0,12:0-19:0,12:0-19:0,12:0-19:0,42
375,2unRBFsCW7WSSxBo-CtgBg,Vivi Bubble Tea Brighton,364 Washington St,Boston,MA,2135,42.3489886,-71.1536912,4,45,1,"Bubble Tea, Food",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,None,TRUE,TRUE,None,TRUE,None,TRUE,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-0:0,12:0-0:0,12:0-0:0,12:0-0:0,12:0-0:0,12:0-0:0,12:0-23:0,83
376,#NAME?,Gong Cha,6135 Roswell Rd NE,Sandy Springs,GA,30328,33.9226221,-84.3788669,4,33,1,"Food, Bubble Tea",TRUE,"{garage: False, street: True, validated: False, lot: True, valet: False}",TRUE,None,None,None,None,TRUE,None,None,FALSE,TRUE,average,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0:0-0:0,None,12:0-21:0,None,12:0-21:0,12:0-21:0,12:0-21:0,36
377,M6bzZ9VEqQFT4U0p2vnJ8Q,Boba Time,5407 NE Fourth Plain Blvd,Vancouver,WA,98661,45.6413085,-122.6162262,4.5,12,1,"Food, Bubble Tea, Tea Rooms",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: False}",None,None,None,FALSE,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-19:0,62
378,TrCVyCFCKdvgNJ1IBeh-eA,Teapressu,,Vancouver,BC,V5H 3Z7,49.2335694,-123.022436,4,16,1,"Bubble Tea, Food Trucks, Food",TRUE,Noparking,TRUE,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,10:0-15:0,9:30-17:0,9:30-17:0,9:30-17:0,None,None,27.5
379,XeI7tOM6PxKQa7bP_HXFcw,Perchance,3363 Dunbar St,Vancouver,BC,V6S 2B9,49.2568263,-123.1853421,5,15,1,"Bubble Tea, Tea Rooms, Food, Cafes, Coffee & Tea, Restaurants",TRUE,"{garage: None, street: None, validated: None, lot: False, valet: False}",TRUE,free,TRUE,TRUE,None,None,TRUE,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0:0-0:0,8:0-18:0,8:0-18:0,8:0-16:0,8:0-18:0,9:0-18:0,9:0-18:0,56
380,rMf-FEh7ZhW9Sepjiyef6w,Pearl Castle Café,"3779 Sexsmith Road, Suite 1128",Richmond,BC,V6X 3Z9,49.18569649,-123.1293865,3.5,197,1,"Food, Bubble Tea, Chinese, Restaurants, Cafes, Coffee & Tea, Taiwanese",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",TRUE,free,FALSE,TRUE,None,None,FALSE,None,FALSE,TRUE,loud,none,TRUE,FALSE,"{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}",TRUE,"{dessert: False, latenight: True, lunch: True, dinner: True, brunch: False, breakfast: False}",casual,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-20:30,11:0-20:30,11:0-20:30,11:0-20:30,11:0-20:30,11:0-20:30,11:0-20:30,66.5
381,7P-QW7xbTmxVrQS5MBNZ4g,Energy Joy Nutrition,"1200 Deltona Blvd, Ste 6",Deltona,FL,32725,28.8968525,-81.2724449,4,5,1,"Weight Loss Centers, Juice Bars & Smoothies, Food, Health & Medical, Coffee & Tea, Bubble Tea",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",FALSE,free,FALSE,FALSE,None,TRUE,FALSE,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0:0-0:0,8:0-18:0,8:0-14:0,8:0-16:0,8:0-18:0,9:0-13:0,10:0-15:0,43
382,k8QRwC11Z7SCeyRaehvFjQ,Bread Time,5150 Buford Hwy NE,Atlanta,GA,30340,33.8934591,-84.2843342,3.5,13,0,"Cafes, Restaurants, Tea Rooms, Food, Bakeries, Bubble Tea, Juice Bars & Smoothies, Ice Cream & Frozen Yogurt",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",FALSE,free,None,TRUE,None,TRUE,FALSE,None,None,TRUE,None,None,None,FALSE,None,TRUE,None,casual,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9:30-22:0,9:30-22:0,9:30-22:0,9:30-22:0,9:30-0:0,9:30-0:0,9:30-0:0,93.5
383,EdNYJ0HQOXpStNkLyl-oXw,J-Petal,1311 Florida Mall Ave,Orlando,FL,32809,28.4499333,-81.3967815,4.5,31,0,"Ice Cream & Frozen Yogurt, Bubble Tea, Creperies, Food, Poke, Desserts, Restaurants",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: False}",FALSE,free,TRUE,None,None,TRUE,FALSE,None,None,TRUE,None,none,FALSE,FALSE,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: False, casual: True}",TRUE,"{dessert: True, latenight: False, lunch: False, dinner: True, brunch: False, breakfast: False}",casual,FALSE,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,77
384,mrXJWyB5ZneRfzgBprctVQ,OneZo,19 Billings Rd,Quincy,MA,2171,42.27301404,-71.02594111,3.5,102,1,"Food, Bubble Tea",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,None,None,None,None,TRUE,None,TRUE,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:30-23:0,11:30-23:0,11:30-23:0,11:30-23:0,11:30-23:0,11:30-23:0,11:30-23:0,80.5
385,ERmtADckDpHOeP3wQOqoLg,Tbaar,5816 Conroy Rd,Orlando,FL,32835,28.49330719,-81.46083692,4.5,96,1,"Bubble Tea, Food, Juice Bars & Smoothies, Restaurants, Hawaiian",TRUE,"{garage: False, street: None, validated: None, lot: None, valet: False}",TRUE,free,TRUE,None,None,TRUE,None,TRUE,FALSE,TRUE,average,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-22:0,11:0-22:0,11:0-22:0,78
386,xyVO973jt1bRk_3IpnYzzA,SnoMo,"11220 N Lamar Blvd, Ste B275",Austin,TX,78753,30.38231142,-97.68802238,4.5,492,1,"Desserts, Food, Juice Bars & Smoothies, Ice Cream & Frozen Yogurt, Shaved Ice, Shaved Snow, Bubble Tea",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",TRUE,free,TRUE,TRUE,None,TRUE,None,TRUE,FALSE,TRUE,average,None,None,None,None,None,None,None,None,None,FALSE,FALSE,None,FALSE,None,None,None,None,None,None,None,None,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,60
387,NW6xfyanqKlrEkpnLssreg,Happy Lemon Boston,417 Washington St,Boston,MA,2108,42.3558635,-71.0604975,4,157,1,"Bubble Tea, Juice Bars & Smoothies, Food, Coffee & Tea",TRUE,"{garage: None, street: None, validated: False, lot: False, valet: False}",TRUE,free,TRUE,TRUE,None,TRUE,FALSE,TRUE,FALSE,TRUE,average,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,12:0-18:0,54
388,WSpYhcfzAU-Vy6dt15_sew,Chun Fun How,1067 W Broadway,Vancouver,BC,V6H 1E2,49.2636176,-123.1281941,4.5,24,1,"Food, Bubble Tea",None,"{garage: False, street: True, validated: False, lot: False, valet: False}",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,66.5
389,zMXBp58O-IZbDKlisrhzLQ,Ding Tea PSU,536 SW College St,Portland,OR,97201,45.5093862,-122.6831587,4,24,1,"Juice Bars & Smoothies, Coffee & Tea, Food, Bubble Tea, Restaurants, Taiwanese",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,free,TRUE,TRUE,None,TRUE,FALSE,FALSE,TRUE,None,None,None,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,12:0-20:0,None,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-19:0,47
390,LrX9ZV8h7RDBPCYxgXQUHQ,Presotea,650 W 41st Avenue,Vancouver,BC,V5Z 2M9,49.23140967,-123.11718,3.5,8,1,"Food, Bubble Tea",None,"{garage: False, street: False, validated: False, lot: False, valet: False}",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9:30-19:0,9:30-19:0,9:30-21:0,9:30-21:0,9:30-21:0,9:30-19:0,11:0-18:0,70
391,hBoEIklIFQecOCgVJukFdQ,Rong Rong Tea House,74 8th Street,New Westminster,BC,V3M 5Z5,49.202649,-122.913739,3.5,11,1,"Chinese, Sushi Bars, Food, Taiwanese, Tea Rooms, Bubble Tea, Restaurants",TRUE,Noparking,TRUE,None,None,None,None,None,None,None,None,TRUE,None,None,None,None,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,63
392,xrknhNNYNNSLfsHk5iX69g,Tapioca House,1906 Guadalupe St,Austin,TX,78705,30.282417,-97.7423281,3,220,1,"Coffee & Tea, Restaurants, Bubble Tea, Food, Taiwanese",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,free,FALSE,TRUE,None,TRUE,TRUE,None,None,TRUE,average,none,FALSE,FALSE,"{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}",TRUE,"{dessert: False, latenight: True, lunch: False, dinner: False, brunch: False, breakfast: False}",casual,None,FALSE,FALSE,FALSE,None,None,FALSE,None,None,None,None,None,yes_free,None,0:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,12:0-0:0,77
393,go6pZHE2fCXFdO-ue1bH1g,Tealosophy,3 N Beacon St,Boston,MA,2134,42.3537694,-71.1375026,4,95,0,"Bubble Tea, Juice Bars & Smoothies, Shaved Ice, Food",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",None,free,FALSE,TRUE,None,TRUE,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-23:0,12:0-23:0,12:0-22:0,72
394,5tc6GTuUWvl-FiwPIbe7iQ,IBubbleTea,"609 Clayton Ln, Ste 110",Austin,TX,78752,30.3237172,-97.7135165,2.5,10,1,"Restaurants, American (New), Food, Asian Fusion, Bubble Tea, Coffee & Tea",TRUE,"{garage: True, street: False, validated: False, lot: False, valet: False}",TRUE,free,FALSE,TRUE,None,TRUE,FALSE,TRUE,TRUE,None,quiet,none,TRUE,None,None,None,None,None,FALSE,FALSE,FALSE,None,TRUE,None,FALSE,None,None,None,None,None,None,None,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,70
395,pKagla3IhdLR11L1bb1PFw,Baod Up - UT West Campus,"2222 Rio Grande St, Ste 190",Austin,TX,78705,30.2865492,-97.7456595,4,56,1,"Comfort Food, Chinese, Asian Fusion, Noodles, Restaurants, Food, Breakfast & Brunch, Bubble Tea",TRUE,"{garage: True, street: False, validated: True, lot: False, valet: False}",TRUE,free,TRUE,TRUE,None,TRUE,TRUE,TRUE,FALSE,TRUE,None,none,TRUE,FALSE,"{touristy: None, hipster: None, romantic: None, divey: None, intimate: None, trendy: True, upscale: None, classy: None, casual: True}",None,"{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",None,FALSE,TRUE,FALSE,None,FALSE,None,None,None,None,None,None,None,None,None,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,60
396,TG9q9oor-7eyU1NjFqw_aw,bobablastic,7875 SE 13th Ave,Portland,OR,97202,45.46749504,-122.6533296,3.5,13,1,"Food Trucks, Bubble Tea, Food",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:30-18:30,11:30-18:30,11:30-18:30,11:30-18:30,11:30-18:30,11:30-18:30,11:30-18:30,49
397,AZBL4ZwWyUjqmC1wAjWSNA,Lucky Bite 小幸運,1967 SW 4th Ave,Portland,OR,97201,45.50897682,-122.6814548,4,16,0,"Chinese, Burgers, Bubble Tea, Food Trucks, Restaurants, Food Court, Food",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: False}",FALSE,no,None,TRUE,None,TRUE,None,None,None,TRUE,None,None,FALSE,TRUE,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}",TRUE,"{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",casual,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,None,48
398,fSA1D3UBsXUGso0Sj5Acig,T cup,4495 Dunbar Street,Vancouver,BC,V6S 2G4,49.2463585,-123.1855645,3,12,1,"Coffee & Tea, Restaurants, Bubble Tea, Food, Cafes",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,77
399,4ssxUxP_KQA5o-vuR6RWIg,Teapioca Lounge,"1700 W Parmer Ln, Ste 210",Austin,TX,78727,30.4131446,-97.68791064,4,540,1,"Food, Coffee & Tea, Bubble Tea, Juice Bars & Smoothies",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",TRUE,free,FALSE,TRUE,None,TRUE,TRUE,TRUE,FALSE,TRUE,average,none,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-23:0,10:0-23:0,10:0-16:0,78
400,XdA4-8m2bB0KEHebf6KfbA,Skinnidip,2230 W Burnside St,Portland,OR,97210,45.523182,-122.6978267,3.5,88,0,"Food, Bubble Tea, Ice Cream & Frozen Yogurt, Juice Bars & Smoothies",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",TRUE,free,None,TRUE,None,TRUE,None,None,None,None,None,none,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,84
401,9J479DEA3meQbkvcpSNogQ,JuicyPot,5206 W Colonial Dr,Orlando,FL,32808,28.5519855,-81.450687,5,68,1,"Cajun/Creole, Seafood, Hot Pot, Restaurants, Food, Bubble Tea",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",None,free,FALSE,FALSE,None,TRUE,None,TRUE,FALSE,None,quiet,beer_and_wine,TRUE,TRUE,"{touristy: False, hipster: None, romantic: None, divey: None, intimate: None, trendy: True, upscale: None, classy: None, casual: True}",TRUE,"{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",None,TRUE,FALSE,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:15-22:0,59.75
402,rROe5xDWR0OJ4at1SMg5Rg,The Bubble Tea Shop,1680 Robson Street,Vancouver,BC,V6G 1C7,49.2899861,-123.1337178,4,162,0,"Desserts, Bubble Tea, Coffee & Tea, Restaurants, Cafes, Food",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: False}",TRUE,free,FALSE,TRUE,None,None,FALSE,None,None,TRUE,average,none,FALSE,FALSE,"{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: False}",TRUE,"{dessert: True, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",casual,FALSE,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,12:0-21:30,12:0-21:30,12:0-21:30,12:0-21:30,12:0-23:30,12:0-23:30,12:0-21:30,70.5
403,gazKbUUN5uVkvYVl3OWTIw,Ninja Bubble Tea,2972 Glen Drive,Coquitlam,BC,V3B 0G5,49.2825699,-122.7969556,3.5,82,1,"Food, Coffee & Tea, Desserts, Bubble Tea, Cafes, Specialty Food, Tea Rooms, Juice Bars & Smoothies, Restaurants",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,free,FALSE,TRUE,None,TRUE,TRUE,None,None,TRUE,average,none,TRUE,FALSE,"{touristy: False, hipster: False, romantic: False, intimate: False, trendy: True, upscale: False, classy: False, casual: True}",TRUE,"{dessert: True, latenight: True, lunch: False, dinner: False, brunch: False, breakfast: False}",casual,FALSE,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-0:0,8:0-0:0,8:0-23:0,107
404,ECF1rzYNudH6hCPs1KhHPA,Millions of Milk Tea,1990 N High St,Columbus,OH,43201,40.002919,-83.0084322,2.5,19,1,"Ice Cream & Frozen Yogurt, Waffles, Bubble Tea, Gelato, Food, Restaurants, Chinese, Coffee & Tea",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,free,TRUE,TRUE,None,TRUE,FALSE,FALSE,FALSE,None,None,none,TRUE,TRUE,None,None,None,None,TRUE,None,None,None,TRUE,None,None,None,None,None,None,None,None,None,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,84
